State,Total_Expenses,Product,Sales,Market_Size,Profit,Market,Marketing,Product_Type,Inventory,Type
Oregon,59.0,Earl Grey,205.0,Small Market,64.0,West,27,Tea,788.0,Regular
Oregon,57.0,Earl Grey,197.0,Small Market,62.0,West,25,Tea,798.0,Regular
Oregon,60.0,Earl Grey,221.0,Small Market,73.0,West,29,Tea,817.0,Regular
Oregon,58.0,Earl Grey,224.0,Small Market,101.0,West,27,Tea,632.0,Regular
Oregon,60.0,Earl Grey,236.0,Small Market,108.0,West,29,Tea,817.0,Regular
Oregon,52.0,Caffe Latte,115.0,Small Market,12.0,West,19,Espresso,419.0,Regular
Oregon,51.0,Caffe Latte,109.0,Small Market,9.0,West,18,Espresso,414.0,Regular
Oregon,51.0,Caffe Latte,103.0,Small Market,6.0,West,17,Espresso,422.0,Regular
Oregon,54.0,Caffe Latte,129.0,Small Market,19.0,West,20,Espresso,337.0,Regular
Oregon,49.0,Caffe Latte,114.0,Small Market,15.0,West,19,Espresso,396.0,Regular
Oregon,48.0,Caffe Latte,114.0,Small Market,17.0,West,19,Espresso,419.0,Regular
Oregon,51.0,Caffe Latte,109.0,Small Market,9.0,West,17,Espresso,409.0,Regular
Oregon,54.0,Caffe Latte,128.0,Small Market,18.0,West,20,Espresso,404.0,Regular
Oregon,51.0,Caffe Latte,110.0,Small Market,9.0,West,17,Espresso,422.0,Regular
Texas,96.0,Columbian,532.0,Major Market,192.0,South,75,Coffee,1213.0,Regular
Texas,40.0,Caffe Mocha,256.0,Major Market,112.0,South,29,Espresso,952.0,Regular
Texas,46.0,Caffe Mocha,302.0,Major Market,133.0,South,34,Espresso,915.0,Regular
Texas,42.0,Caffe Mocha,298.0,Major Market,184.0,South,34,Espresso,941.0,Regular
Texas,25.0,Decaf Espresso,123.0,Major Market,48.0,South,14,Espresso,589.0,Decaf
Texas,30.0,Lemon,84.0,Major Market,26.0,South,10,Herbal Tea,428.0,Decaf
Texas,98.0,Columbian,546.0,Major Market,197.0,South,77,Coffee,1268.0,Regular
Texas,39.0,Decaf Irish Cream,193.0,Major Market,70.0,South,27,Coffee,603.0,Decaf
Texas,25.0,Decaf Irish Cream,90.0,Major Market,26.0,South,12,Coffee,541.0,Decaf
Texas,27.0,Decaf Espresso,133.0,Major Market,52.0,South,15,Espresso,601.0,Decaf
Texas,32.0,Decaf Espresso,201.0,Major Market,119.0,South,21,Espresso,449.0,Decaf
Texas,47.0,Chamomile,140.0,Major Market,33.0,South,19,Herbal Tea,329.0,Decaf
Texas,46.0,Chamomile,134.0,Major Market,31.0,South,18,Herbal Tea,323.0,Decaf
Texas,40.0,Chamomile,109.0,Major Market,28.0,South,15,Herbal Tea,420.0,Decaf
Texas,36.0,Lemon,101.0,Major Market,24.0,South,13,Herbal Tea,435.0,Decaf
Texas,40.0,Caffe Mocha,256.0,Major Market,112.0,South,29,Espresso,821.0,Regular
Texas,46.0,Caffe Mocha,322.0,Major Market,197.0,South,34,Espresso,959.0,Regular
Texas,33.0,Decaf Espresso,208.0,Major Market,121.0,South,24,Espresso,499.0,Decaf
Texas,35.0,Decaf Espresso,228.0,Major Market,135.0,South,26,Espresso,608.0,Decaf
Texas,25.0,Decaf Espresso,131.0,Major Market,71.0,South,14,Espresso,589.0,Decaf
Texas,41.0,Lemon,140.0,Major Market,42.0,South,18,Herbal Tea,364.0,Decaf
Texas,43.0,Lemon,157.0,Major Market,65.0,South,18,Herbal Tea,364.0,Decaf
Texas,33.0,Lemon,102.0,Major Market,35.0,South,13,Herbal Tea,384.0,Decaf
Texas,30.0,Lemon,84.0,Major Market,26.0,South,10,Herbal Tea,432.0,Decaf
Texas,52.0,Caffe Latte,160.0,Major Market,44.0,South,21,Espresso,-161.0,Regular
Texas,98.0,Columbian,582.0,Major Market,292.0,South,77,Coffee,1268.0,Regular
Texas,36.0,Decaf Irish Cream,188.0,Major Market,94.0,South,27,Coffee,584.0,Decaf
Texas,25.0,Decaf Irish Cream,96.0,Major Market,39.0,South,12,Coffee,541.0,Decaf
Texas,43.0,Caffe Mocha,276.0,Major Market,120.0,South,31,Espresso,897.0,Regular
Texas,47.0,Chamomile,140.0,Major Market,33.0,South,19,Herbal Tea,336.0,Decaf
Texas,49.0,Chamomile,157.0,Major Market,51.0,South,19,Herbal Tea,336.0,Decaf
Texas,37.0,Lemon,121.0,Major Market,35.0,South,15,Herbal Tea,351.0,Decaf
Texas,32.0,Lemon,85.0,Major Market,19.0,South,10,Herbal Tea,432.0,Decaf
Texas,32.0,Lemon,85.0,Major Market,19.0,South,10,Herbal Tea,428.0,Decaf
Texas,37.0,Lemon,114.0,Major Market,40.0,South,13,Herbal Tea,363.0,Decaf
Texas,49.0,Caffe Latte,131.0,Major Market,30.0,South,17,Espresso,-456.0,Regular
Texas,45.0,Caffe Latte,134.0,Major Market,46.0,South,17,Espresso,-321.0,Regular
Texas,39.0,Decaf Irish Cream,190.0,Major Market,68.0,South,27,Coffee,623.0,Decaf
Texas,41.0,Decaf Irish Cream,199.0,Major Market,71.0,South,28,Coffee,564.0,Decaf
Texas,32.0,Decaf Irish Cream,132.0,Major Market,42.0,South,19,Coffee,548.0,Decaf
Texas,35.0,Caffe Mocha,219.0,Major Market,95.0,South,24,Espresso,777.0,Regular
Texas,36.0,Caffe Mocha,223.0,Major Market,96.0,South,25,Espresso,777.0,Regular
Texas,33.0,Decaf Espresso,212.0,Major Market,126.0,South,22,Espresso,588.0,Decaf
Texas,45.0,Chamomile,131.0,Major Market,39.0,South,17,Herbal Tea,405.0,Decaf
Texas,45.0,Chamomile,135.0,Major Market,42.0,South,17,Herbal Tea,424.0,Decaf
Texas,37.0,Lemon,107.0,Major Market,27.0,South,13,Herbal Tea,363.0,Decaf
Texas,38.0,Lemon,136.0,Major Market,56.0,South,16,Herbal Tea,357.0,Decaf
Texas,54.0,Caffe Latte,180.0,Major Market,54.0,South,23,Espresso,189.0,Regular
Texas,86.0,Columbian,486.0,Major Market,239.0,South,64,Coffee,969.0,Regular
Texas,41.0,Decaf Irish Cream,213.0,Major Market,106.0,South,27,Coffee,623.0,Decaf
Texas,33.0,Decaf Espresso,211.0,Major Market,125.0,South,22,Espresso,441.0,Decaf
Texas,54.0,Caffe Latte,179.0,Major Market,70.0,South,22,Espresso,-1239.0,Regular
Texas,86.0,Columbian,452.0,Major Market,159.0,South,64,Coffee,965.0,Regular
Texas,96.0,Columbian,559.0,Major Market,279.0,South,74,Coffee,1321.0,Regular
Texas,45.0,Caffe Mocha,290.0,Major Market,127.0,South,33,Espresso,930.0,Regular
Texas,38.0,Caffe Mocha,259.0,Major Market,157.0,South,27,Espresso,766.0,Regular
Texas,35.0,Caffe Mocha,227.0,Major Market,135.0,South,24,Espresso,756.0,Regular
Texas,27.0,Decaf Espresso,150.0,Major Market,84.0,South,15,Espresso,456.0,Decaf
Texas,34.0,Decaf Espresso,228.0,Major Market,137.0,South,26,Espresso,562.0,Decaf
Texas,35.0,Lemon,93.0,Major Market,20.0,South,12,Herbal Tea,414.0,Decaf
Texas,36.0,Lemon,107.0,Major Market,28.0,South,13,Herbal Tea,419.0,Decaf
Texas,48.0,Caffe Latte,159.0,Major Market,61.0,South,21,Espresso,-161.0,Regular
Texas,94.0,Columbian,512.0,Major Market,183.0,South,72,Coffee,1060.0,Regular
Texas,101.0,Columbian,567.0,Major Market,206.0,South,80,Coffee,1319.0,Regular
Texas,88.0,Columbian,496.0,Major Market,243.0,South,66,Coffee,942.0,Regular
Texas,39.0,Decaf Irish Cream,202.0,Major Market,101.0,South,27,Coffee,613.0,Decaf
Texas,36.0,Decaf Irish Cream,188.0,Major Market,94.0,South,27,Coffee,574.0,Decaf
Texas,36.0,Decaf Espresso,210.0,Major Market,88.0,South,24,Espresso,499.0,Decaf
Texas,27.0,Decaf Espresso,142.0,Major Market,77.0,South,15,Espresso,601.0,Decaf
Texas,43.0,Chamomile,108.0,Major Market,19.0,South,15,Herbal Tea,415.0,Decaf
Texas,36.0,Lemon,114.0,Major Market,42.0,South,13,Herbal Tea,419.0,Decaf
Texas,36.0,Lemon,108.0,Major Market,36.0,South,13,Herbal Tea,435.0,Decaf
Texas,49.0,Caffe Latte,131.0,Major Market,30.0,South,17,Espresso,-587.0,Regular
Texas,96.0,Columbian,554.0,Major Market,275.0,South,74,Coffee,1246.0,Regular
Texas,91.0,Columbian,522.0,Major Market,258.0,South,69,Coffee,1272.0,Regular
Texas,39.0,Decaf Irish Cream,190.0,Major Market,68.0,South,27,Coffee,613.0,Decaf
Texas,40.0,Caffe Mocha,274.0,Major Market,166.0,South,31,Espresso,897.0,Regular
Texas,33.0,Decaf Espresso,199.0,Major Market,116.0,South,21,Espresso,580.0,Decaf
Texas,38.0,Lemon,128.0,Major Market,38.0,South,16,Herbal Tea,357.0,Decaf
Texas,89.0,Columbian,527.0,Major Market,265.0,South,75,Coffee,1213.0,Regular
Texas,27.0,Decaf Irish Cream,119.0,Major Market,54.0,South,17,Coffee,554.0,Decaf
Texas,37.0,Decaf Espresso,230.0,Major Market,99.0,South,26,Espresso,562.0,Decaf
Texas,37.0,Decaf Espresso,243.0,Major Market,145.0,South,28,Espresso,598.0,Decaf
Texas,45.0,Chamomile,127.0,Major Market,28.0,South,17,Herbal Tea,424.0,Decaf
Texas,36.0,Lemon,114.0,Major Market,42.0,South,13,Herbal Tea,424.0,Decaf
Texas,37.0,Caffe Mocha,245.0,Major Market,148.0,South,24,Espresso,777.0,Regular
Texas,40.0,Decaf Espresso,245.0,Major Market,105.0,South,28,Espresso,598.0,Decaf
Texas,46.0,Chamomile,137.0,Major Market,42.0,South,18,Herbal Tea,336.0,Decaf
Texas,36.0,Lemon,103.0,Major Market,25.0,South,13,Herbal Tea,384.0,Decaf
Texas,56.0,Caffe Latte,189.0,Major Market,58.0,South,24,Espresso,378.0,Regular
Texas,54.0,Caffe Latte,168.0,Major Market,47.0,South,22,Espresso,-1239.0,Regular
Texas,90.0,Columbian,506.0,Major Market,248.0,South,64,Coffee,965.0,Regular
Texas,29.0,Decaf Irish Cream,120.0,Major Market,39.0,South,17,Coffee,554.0,Decaf
Texas,26.0,Decaf Irish Cream,99.0,Major Market,30.0,South,14,Coffee,531.0,Decaf
Texas,45.0,Caffe Mocha,301.0,Major Market,133.0,South,34,Espresso,941.0,Regular
Texas,45.0,Chamomile,133.0,Major Market,40.0,South,17,Herbal Tea,410.0,Decaf
Texas,46.0,Caffe Latte,130.0,Major Market,41.0,South,17,Espresso,-456.0,Regular
Texas,55.0,Caffe Latte,194.0,Major Market,82.0,South,23,Espresso,-868.0,Regular
Texas,45.0,Caffe Mocha,302.0,Major Market,134.0,South,34,Espresso,928.0,Regular
Texas,45.0,Caffe Mocha,322.0,Major Market,199.0,South,34,Espresso,928.0,Regular
Texas,45.0,Chamomile,123.0,Major Market,26.0,South,17,Herbal Tea,405.0,Decaf
Texas,47.0,Chamomile,138.0,Major Market,32.0,South,19,Herbal Tea,411.0,Decaf
Texas,39.0,Decaf Irish Cream,190.0,Major Market,68.0,South,27,Coffee,574.0,Decaf
Texas,38.0,Decaf Irish Cream,197.0,Major Market,98.0,South,28,Coffee,564.0,Decaf
Texas,32.0,Decaf Irish Cream,141.0,Major Market,62.0,South,19,Coffee,548.0,Decaf
Texas,37.0,Lemon,121.0,Major Market,46.0,South,14,Herbal Tea,424.0,Decaf
Texas,58.0,Caffe Latte,201.0,Major Market,83.0,South,23,Espresso,558.0,Regular
Texas,55.0,Caffe Latte,201.0,Major Market,88.0,South,24,Espresso,-1050.0,Regular
Texas,87.0,Columbian,507.0,Major Market,253.0,South,72,Coffee,1060.0,Regular
Texas,46.0,Caffe Mocha,322.0,Major Market,197.0,South,34,Espresso,915.0,Regular
Texas,46.0,Chamomile,129.0,Major Market,28.0,South,18,Herbal Tea,336.0,Decaf
Texas,40.0,Chamomile,107.0,Major Market,26.0,South,15,Herbal Tea,415.0,Decaf
Texas,55.0,Caffe Latte,189.0,Major Market,59.0,South,24,Espresso,-1050.0,Regular
Texas,46.0,Caffe Latte,130.0,Major Market,41.0,South,17,Espresso,-587.0,Regular
Texas,87.0,Columbian,498.0,Major Market,246.0,South,66,Coffee,923.0,Regular
Texas,37.0,Caffe Mocha,254.0,Major Market,155.0,South,29,Espresso,821.0,Regular
Texas,45.0,Chamomile,125.0,Major Market,27.0,South,17,Herbal Tea,410.0,Decaf
Texas,36.0,Lemon,107.0,Major Market,28.0,South,13,Herbal Tea,424.0,Decaf
Texas,55.0,Caffe Latte,180.0,Major Market,53.0,South,23,Espresso,558.0,Regular
Texas,51.0,Caffe Latte,150.0,Major Market,39.0,South,19,Espresso,-718.0,Regular
Texas,86.0,Columbian,456.0,Major Market,161.0,South,64,Coffee,969.0,Regular
Texas,36.0,Caffe Mocha,238.0,Major Market,142.0,South,25,Espresso,777.0,Regular
Texas,38.0,Decaf Espresso,230.0,Major Market,98.0,South,26,Espresso,608.0,Decaf
Texas,33.0,Decaf Espresso,211.0,Major Market,125.0,South,22,Espresso,460.0,Decaf
Texas,44.0,Chamomile,118.0,Major Market,24.0,South,16,Herbal Tea,397.0,Decaf
Texas,54.0,Caffe Latte,170.0,Major Market,48.0,South,22,Espresso,9.0,Regular
Texas,55.0,Caffe Latte,182.0,Major Market,55.0,South,23,Espresso,-868.0,Regular
Texas,37.0,Decaf Irish Cream,178.0,Major Market,63.0,South,25,Coffee,593.0,Decaf
Texas,38.0,Caffe Mocha,243.0,Major Market,106.0,South,27,Espresso,766.0,Regular
Texas,43.0,Chamomile,110.0,Major Market,20.0,South,15,Herbal Tea,420.0,Decaf
Texas,41.0,Chamomile,117.0,Major Market,33.0,South,16,Herbal Tea,397.0,Decaf
Texas,51.0,Caffe Latte,160.0,Major Market,58.0,South,19,Espresso,-718.0,Regular
Texas,26.0,Decaf Irish Cream,92.0,Major Market,26.0,South,13,Coffee,536.0,Decaf
Texas,39.0,Decaf Irish Cream,206.0,Major Market,104.0,South,27,Coffee,603.0,Decaf
Texas,45.0,Caffe Mocha,309.0,Major Market,188.0,South,33,Espresso,930.0,Regular
Texas,33.0,Decaf Espresso,187.0,Major Market,78.0,South,21,Espresso,580.0,Decaf
Texas,44.0,Chamomile,123.0,Major Market,27.0,South,17,Herbal Tea,361.0,Decaf
Texas,47.0,Chamomile,149.0,Major Market,49.0,South,19,Herbal Tea,329.0,Decaf
Texas,41.0,Chamomile,122.0,Major Market,37.0,South,17,Herbal Tea,361.0,Decaf
Texas,37.0,Lemon,129.0,Major Market,52.0,South,15,Herbal Tea,351.0,Decaf
Texas,96.0,Columbian,520.0,Major Market,185.0,South,74,Coffee,1246.0,Regular
Texas,26.0,Decaf Irish Cream,98.0,Major Market,39.0,South,13,Coffee,536.0,Decaf
Texas,35.0,Caffe Mocha,213.0,Major Market,91.0,South,24,Espresso,756.0,Regular
Texas,47.0,Chamomile,147.0,Major Market,47.0,South,19,Herbal Tea,411.0,Decaf
Texas,37.0,Lemon,114.0,Major Market,31.0,South,14,Herbal Tea,424.0,Decaf
Texas,48.0,Caffe Latte,135.0,Major Market,33.0,South,17,Espresso,-321.0,Regular
Texas,87.0,Columbian,467.0,Major Market,166.0,South,66,Coffee,923.0,Regular
Texas,109.0,Columbian,672.0,Major Market,345.0,South,96,Coffee,1296.0,Regular
Texas,37.0,Decaf Irish Cream,190.0,Major Market,93.0,South,25,Coffee,593.0,Decaf
Texas,46.0,Chamomile,143.0,Major Market,46.0,South,18,Herbal Tea,323.0,Decaf
Texas,91.0,Columbian,490.0,Major Market,174.0,South,69,Coffee,1272.0,Regular
Texas,39.0,Decaf Irish Cream,190.0,Major Market,68.0,South,27,Coffee,584.0,Decaf
Texas,26.0,Decaf Irish Cream,106.0,Major Market,45.0,South,14,Coffee,531.0,Decaf
Texas,26.0,Decaf Espresso,134.0,Major Market,54.0,South,15,Espresso,456.0,Decaf
Texas,32.0,Decaf Espresso,189.0,Major Market,80.0,South,21,Espresso,449.0,Decaf
Texas,33.0,Decaf Espresso,198.0,Major Market,84.0,South,22,Espresso,460.0,Decaf
Texas,56.0,Caffe Latte,201.0,Major Market,86.0,South,24,Espresso,378.0,Regular
Texas,54.0,Caffe Latte,181.0,Major Market,71.0,South,22,Espresso,9.0,Regular
Texas,88.0,Columbian,465.0,Major Market,164.0,South,66,Coffee,942.0,Regular
Texas,96.0,Columbian,525.0,Major Market,188.0,South,74,Coffee,1321.0,Regular
Texas,94.0,Columbian,562.0,Major Market,284.0,South,80,Coffee,1319.0,Regular
Texas,46.0,Caffe Mocha,302.0,Major Market,133.0,South,34,Espresso,959.0,Regular
Texas,33.0,Decaf Espresso,198.0,Major Market,84.0,South,22,Espresso,441.0,Decaf
Texas,117.0,Columbian,678.0,Major Market,250.0,South,96,Coffee,1296.0,Regular
Texas,37.0,Caffe Mocha,254.0,Major Market,155.0,South,29,Espresso,952.0,Regular
Texas,33.0,Decaf Espresso,199.0,Major Market,85.0,South,22,Espresso,588.0,Decaf
Texas,33.0,Lemon,92.0,Major Market,28.0,South,12,Herbal Tea,414.0,Decaf
Texas,54.0,Caffe Latte,192.0,Major Market,80.0,South,23,Espresso,189.0,Regular
Utah,44.0,Amaretto,165.0,Small Market,46.0,West,23,Coffee,956.0,Regular
Utah,44.0,Amaretto,163.0,Small Market,45.0,West,22,Coffee,949.0,Regular
Utah,44.0,Amaretto,167.0,Small Market,47.0,West,23,Coffee,965.0,Regular
Utah,42.0,Amaretto,148.0,Small Market,38.0,West,21,Coffee,998.0,Regular
Utah,41.0,Amaretto,142.0,Small Market,36.0,West,20,Coffee,1042.0,Regular
Utah,40.0,Amaretto,132.0,Small Market,32.0,West,18,Coffee,1070.0,Regular
Utah,41.0,Amaretto,142.0,Small Market,36.0,West,20,Coffee,1053.0,Regular
Utah,40.0,Amaretto,139.0,Small Market,36.0,West,19,Coffee,1075.0,Regular
Utah,44.0,Amaretto,174.0,Small Market,67.0,West,22,Coffee,949.0,Regular
Utah,39.0,Amaretto,147.0,Small Market,52.0,West,21,Coffee,998.0,Regular
Utah,38.0,Amaretto,141.0,Small Market,50.0,West,20,Coffee,1042.0,Regular
Utah,33.0,Amaretto,109.0,Small Market,33.0,West,15,Coffee,1064.0,Regular
Utah,41.0,Amaretto,145.0,Small Market,49.0,West,19,Coffee,1059.0,Regular
Utah,41.0,Amaretto,151.0,Small Market,53.0,West,20,Coffee,1053.0,Regular
Utah,42.0,Amaretto,160.0,Small Market,58.0,West,21,Coffee,1060.0,Regular
Utah,40.0,Amaretto,148.0,Small Market,53.0,West,19,Coffee,1075.0,Regular
Utah,45.0,Columbian,130.0,Small Market,30.0,West,18,Coffee,312.0,Regular
Utah,45.0,Columbian,130.0,Small Market,30.0,West,18,Coffee,305.0,Regular
Utah,43.0,Columbian,119.0,Small Market,25.0,West,16,Coffee,311.0,Regular
Utah,43.0,Columbian,113.0,Small Market,22.0,West,15,Coffee,334.0,Regular
Utah,41.0,Columbian,98.0,Small Market,15.0,West,13,Coffee,384.0,Regular
Utah,43.0,Columbian,113.0,Small Market,22.0,West,15,Coffee,380.0,Regular
Utah,42.0,Columbian,111.0,Small Market,22.0,West,15,Coffee,375.0,Regular
Utah,44.0,Columbian,124.0,Small Market,27.0,West,17,Coffee,380.0,Regular
Utah,47.0,Columbian,145.0,Small Market,47.0,West,18,Coffee,312.0,Regular
Utah,45.0,Columbian,139.0,Small Market,45.0,West,18,Coffee,305.0,Regular
Utah,43.0,Columbian,127.0,Small Market,37.0,West,16,Coffee,311.0,Regular
Utah,40.0,Columbian,112.0,Small Market,30.0,West,15,Coffee,334.0,Regular
Utah,40.0,Columbian,107.0,Small Market,26.0,West,15,Coffee,367.0,Regular
Utah,38.0,Columbian,99.0,Small Market,22.0,West,14,Coffee,388.0,Regular
Utah,38.0,Columbian,97.0,Small Market,21.0,West,13,Coffee,384.0,Regular
Utah,42.0,Columbian,118.0,Small Market,33.0,West,15,Coffee,375.0,Regular
Utah,44.0,Columbian,132.0,Small Market,40.0,West,17,Coffee,380.0,Regular
Utah,44.0,Columbian,121.0,Small Market,31.0,West,16,Coffee,392.0,Regular
Utah,66.0,Decaf Irish Cream,193.0,Small Market,41.0,West,32,Coffee,484.0,Decaf
Utah,66.0,Decaf Irish Cream,189.0,Small Market,38.0,West,32,Coffee,476.0,Decaf
Utah,64.0,Decaf Irish Cream,178.0,Small Market,34.0,West,30,Coffee,494.0,Decaf
Utah,62.0,Decaf Irish Cream,173.0,Small Market,34.0,West,29,Coffee,529.0,Decaf
Utah,61.0,Decaf Irish Cream,169.0,Small Market,32.0,West,28,Coffee,580.0,Decaf
Utah,62.0,Decaf Irish Cream,169.0,Small Market,31.0,West,28,Coffee,613.0,Decaf
Utah,61.0,Decaf Irish Cream,160.0,Small Market,27.0,West,27,Coffee,606.0,Decaf
Utah,64.0,Decaf Irish Cream,177.0,Small Market,34.0,West,30,Coffee,593.0,Decaf
Utah,59.0,Decaf Irish Cream,153.0,Small Market,26.0,West,25,Coffee,619.0,Decaf
Utah,66.0,Decaf Irish Cream,206.0,Small Market,61.0,West,32,Coffee,484.0,Decaf
Utah,66.0,Decaf Irish Cream,201.0,Small Market,56.0,West,32,Coffee,476.0,Decaf
Utah,58.0,Decaf Irish Cream,171.0,Small Market,47.0,West,29,Coffee,529.0,Decaf
Utah,57.0,Decaf Irish Cream,167.0,Small Market,44.0,West,28,Coffee,580.0,Decaf
Utah,58.0,Decaf Irish Cream,167.0,Small Market,43.0,West,28,Coffee,613.0,Decaf
Utah,59.0,Decaf Irish Cream,160.0,Small Market,36.0,West,25,Coffee,599.0,Decaf
Utah,64.0,Decaf Irish Cream,189.0,Small Market,50.0,West,30,Coffee,593.0,Decaf
Utah,64.0,Decaf Irish Cream,196.0,Small Market,56.0,West,31,Coffee,601.0,Decaf
Utah,45.0,Green Tea,65.0,Small Market,-9.0,West,11,Tea,169.0,Regular
Utah,44.0,Green Tea,68.0,Small Market,-6.0,West,11,Tea,165.0,Regular
Utah,46.0,Green Tea,75.0,Small Market,-4.0,West,12,Tea,162.0,Regular
Utah,44.0,Green Tea,65.0,Small Market,-8.0,West,11,Tea,169.0,Regular
Utah,46.0,Green Tea,78.0,Small Market,-3.0,West,13,Tea,204.0,Regular
Utah,48.0,Green Tea,89.0,Small Market,1.0,West,15,Tea,219.0,Regular
Utah,45.0,Green Tea,65.0,Small Market,-9.0,West,11,Tea,215.0,Regular
Utah,43.0,Green Tea,54.0,Small Market,-13.0,West,9,Tea,212.0,Regular
Utah,43.0,Green Tea,56.0,Small Market,-12.0,West,9,Tea,209.0,Regular
Utah,40.0,Green Tea,45.0,Small Market,-15.0,West,7,Tea,218.0,Regular
Utah,47.0,Green Tea,73.0,Small Market,-14.0,West,11,Tea,169.0,Regular
Utah,44.0,Green Tea,72.0,Small Market,-9.0,West,11,Tea,165.0,Regular
Utah,46.0,Green Tea,80.0,Small Market,-6.0,West,12,Tea,162.0,Regular
Utah,43.0,Green Tea,77.0,Small Market,-4.0,West,13,Tea,204.0,Regular
Utah,45.0,Green Tea,88.0,Small Market,1.0,West,15,Tea,219.0,Regular
Utah,42.0,Green Tea,64.0,Small Market,-12.0,West,11,Tea,215.0,Regular
Utah,43.0,Green Tea,58.0,Small Market,-19.0,West,9,Tea,212.0,Regular
Utah,43.0,Green Tea,60.0,Small Market,-18.0,West,9,Tea,209.0,Regular
Utah,45.0,Green Tea,81.0,Small Market,-4.0,West,12,Tea,211.0,Regular
Utah,40.0,Green Tea,48.0,Small Market,-22.0,West,7,Tea,218.0,Regular
Utah,29.0,Caffe Mocha,112.0,Small Market,34.0,West,16,Espresso,623.0,Regular
Utah,27.0,Caffe Mocha,111.0,Small Market,36.0,West,15,Espresso,599.0,Regular
Utah,28.0,Caffe Mocha,111.0,Small Market,35.0,West,15,Espresso,593.0,Regular
Utah,34.0,Caffe Mocha,159.0,Small Market,56.0,West,22,Espresso,572.0,Regular
Utah,45.0,Caffe Mocha,231.0,Small Market,85.0,West,33,Espresso,552.0,Regular
Utah,43.0,Caffe Mocha,214.0,Small Market,77.0,West,31,Espresso,540.0,Regular
Utah,30.0,Caffe Mocha,125.0,Small Market,53.0,West,16,Espresso,623.0,Regular
Utah,28.0,Caffe Mocha,119.0,Small Market,52.0,West,16,Espresso,617.0,Regular
Utah,30.0,Caffe Mocha,127.0,Small Market,55.0,West,17,Espresso,605.0,Regular
Utah,25.0,Caffe Mocha,110.0,Small Market,50.0,West,15,Espresso,599.0,Regular
Utah,26.0,Caffe Mocha,105.0,Small Market,44.0,West,15,Espresso,587.0,Regular
Utah,34.0,Caffe Mocha,174.0,Small Market,86.0,West,25,Espresso,581.0,Regular
Utah,46.0,Caffe Mocha,251.0,Small Market,129.0,West,33,Espresso,564.0,Regular
Utah,43.0,Caffe Mocha,228.0,Small Market,114.0,West,31,Espresso,540.0,Regular
Utah,26.0,Decaf Espresso,123.0,Small Market,47.0,West,14,Espresso,821.0,Decaf
Utah,25.0,Decaf Espresso,123.0,Small Market,48.0,West,14,Espresso,814.0,Decaf
Utah,25.0,Decaf Espresso,121.0,Small Market,47.0,West,13,Espresso,809.0,Decaf
Utah,25.0,Decaf Espresso,115.0,Small Market,43.0,West,13,Espresso,821.0,Decaf
Utah,23.0,Decaf Espresso,109.0,Small Market,42.0,West,12,Espresso,844.0,Decaf
Utah,21.0,Decaf Espresso,92.0,Small Market,34.0,West,10,Espresso,876.0,Decaf
Utah,21.0,Decaf Espresso,83.0,Small Market,28.0,West,9,Espresso,890.0,Decaf
Utah,24.0,Decaf Espresso,108.0,Small Market,40.0,West,12,Espresso,886.0,Decaf
Utah,22.0,Decaf Espresso,99.0,Small Market,37.0,West,11,Espresso,881.0,Decaf
Utah,26.0,Decaf Espresso,132.0,Small Market,52.0,West,15,Espresso,885.0,Decaf
Utah,26.0,Decaf Espresso,123.0,Small Market,47.0,West,14,Espresso,898.0,Decaf
Utah,27.0,Decaf Espresso,138.0,Small Market,73.0,West,14,Espresso,821.0,Decaf
Utah,25.0,Decaf Espresso,131.0,Small Market,71.0,West,14,Espresso,814.0,Decaf
Utah,25.0,Decaf Espresso,129.0,Small Market,70.0,West,13,Espresso,809.0,Decaf
Utah,25.0,Decaf Espresso,123.0,Small Market,64.0,West,13,Espresso,821.0,Decaf
Utah,21.0,Decaf Espresso,108.0,Small Market,58.0,West,12,Espresso,844.0,Decaf
Utah,20.0,Decaf Espresso,91.0,Small Market,47.0,West,10,Espresso,876.0,Decaf
Utah,20.0,Decaf Espresso,86.0,Small Market,43.0,West,9,Espresso,894.0,Decaf
Utah,20.0,Decaf Espresso,82.0,Small Market,39.0,West,9,Espresso,890.0,Decaf
Utah,24.0,Decaf Espresso,115.0,Small Market,59.0,West,12,Espresso,886.0,Decaf
Utah,22.0,Decaf Espresso,106.0,Small Market,55.0,West,11,Espresso,881.0,Decaf
Utah,26.0,Decaf Espresso,141.0,Small Market,77.0,West,15,Espresso,885.0,Decaf
Utah,26.0,Decaf Espresso,131.0,Small Market,70.0,West,14,Espresso,898.0,Decaf
Utah,36.0,Chamomile,101.0,Small Market,24.0,West,13,Herbal Tea,236.0,Decaf
Utah,36.0,Chamomile,107.0,Small Market,28.0,West,13,Herbal Tea,231.0,Decaf
Utah,38.0,Chamomile,121.0,Small Market,34.0,West,15,Herbal Tea,241.0,Decaf
Utah,40.0,Chamomile,125.0,Small Market,34.0,West,16,Herbal Tea,265.0,Decaf
Utah,40.0,Chamomile,138.0,Small Market,42.0,West,17,Herbal Tea,302.0,Decaf
